latitude,longitude,reserved,altitude,timestamp_days,date,time,datetime,source_file
39.994807,116.327642,0,430,39796.0562615741,2008-12-14,01:21:01,2008-12-14 01:21:01,20081214011036.plt
39.994751,116.327382,0,448,39796.0563194444,2008-12-14,01:21:06,2008-12-14 01:21:06,20081214011036.plt
39.994607,116.327239,0,467,39796.0563773148,2008-12-14,01:21:11,2008-12-14 01:21:11,20081214011036.plt
39.994477,116.327143,0,489,39796.0564351852,2008-12-14,01:21:16,2008-12-14 01:21:16,20081214011036.plt
39.994386,116.327194,0,501,39796.0564930556,2008-12-14,01:21:21,2008-12-14 01:21:21,20081214011036.plt
39.994317,116.327248,0,512,39796.0565509259,2008-12-14,01:21:26,2008-12-14 01:21:26,20081214011036.plt
39.99425,116.327244,0,523,39796.0566087963,2008-12-14,01:21:31,2008-12-14 01:21:31,20081214011036.plt
39.994161,116.327177,0,540,39796.0566666667,2008-12-14,01:21:36,2008-12-14 01:21:36,20081214011036.plt
39.994086,116.327166,0,550,39796.056724537,2008-12-14,01:21:41,2008-12-14 01:21:41,20081214011036.plt
39.994071,116.327172,0,560,39796.0567824074,2008-12-14,01:21:46,2008-12-14 01:21:46,20081214011036.plt
39.994094,116.327227,0,560,39796.0568402778,2008-12-14,01:21:51,2008-12-14 01:21:51,20081214011036.plt
39.994121,116.327264,0,563,39796.0568981481,2008-12-14,01:21:56,2008-12-14 01:21:56,20081214011036.plt
39.994097,116.327358,0,573,39796.0569560185,2008-12-14,01:22:01,2008-12-14 01:22:01,20081214011036.plt
39.994092,116.327443,0,584,39796.0570138889,2008-12-14,01:22:06,2008-12-14 01:22:06,20081214011036.plt
39.994133,116.3275,0,597,39796.0570717593,2008-12-14,01:22:11,2008-12-14 01:22:11,20081214011036.plt
39.994176,116.327527,0,611,39796.0571296296,2008-12-14,01:22:16,2008-12-14 01:22:16,20081214011036.plt
39.994231,116.327564,0,626,39796.0571875,2008-12-14,01:22:21,2008-12-14 01:22:21,20081214011036.plt
39.994274,116.327602,0,643,39796.0572453704,2008-12-14,01:22:26,2008-12-14 01:22:26,20081214011036.plt
39.994315,116.327605,0,627,39796.0573032407,2008-12-14,01:22:31,2008-12-14 01:22:31,20081214011036.plt
39.99449,116.32755,0,607,39796.0573611111,2008-12-14,01:22:36,2008-12-14 01:22:36,20081214011036.plt
39.994582,116.327615,0,597,39796.0574189815,2008-12-14,01:22:41,2008-12-14 01:22:41,20081214011036.plt
39.99465,116.327684,0,575,39796.0574768518,2008-12-14,01:22:46,2008-12-14 01:22:46,20081214011036.plt
39.994716,116.327706,0,556,39796.0575347222,2008-12-14,01:22:51,2008-12-14 01:22:51,20081214011036.plt
39.994749,116.327758,0,541,39796.0575925926,2008-12-14,01:22:56,2008-12-14 01:22:56,20081214011036.plt
39.994781,116.327775,0,529,39796.057650463,2008-12-14,01:23:01,2008-12-14 01:23:01,20081214011036.plt
39.994855,116.327752,0,520,39796.0577083333,2008-12-14,01:23:06,2008-12-14 01:23:06,20081214011036.plt
39.994947,116.327702,0,511,39796.0577662037,2008-12-14,01:23:11,2008-12-14 01:23:11,20081214011036.plt
39.99499,116.327677,0,505,39796.0578240741,2008-12-14,01:23:16,2008-12-14 01:23:16,20081214011036.plt
39.995053,116.327705,0,499,39796.0578819444,2008-12-14,01:23:21,2008-12-14 01:23:21,20081214011036.plt
39.995104,116.327757,0,495,39796.0579398148,2008-12-14,01:23:26,2008-12-14 01:23:26,20081214011036.plt
39.995183,116.327761,0,492,39796.0579976852,2008-12-14,01:23:31,2008-12-14 01:23:31,20081214011036.plt
39.99524,116.32778,0,491,39796.0580555556,2008-12-14,01:23:36,2008-12-14 01:23:36,20081214011036.plt
39.995274,116.327802,0,487,39796.0581134259,2008-12-14,01:23:41,2008-12-14 01:23:41,20081214011036.plt
39.995305,116.327821,0,485,39796.0581712963,2008-12-14,01:23:46,2008-12-14 01:23:46,20081214011036.plt
39.995374,116.327849,0,485,39796.0582291667,2008-12-14,01:23:51,2008-12-14 01:23:51,20081214011036.plt
39.995466,116.327864,0,484,39796.058287037,2008-12-14,01:23:56,2008-12-14 01:23:56,20081214011036.plt
39.995583,116.327817,0,485,39796.0583449074,2008-12-14,01:24:01,2008-12-14 01:24:01,20081214011036.plt
39.995664,116.327786,0,486,39796.0584027778,2008-12-14,01:24:06,2008-12-14 01:24:06,20081214011036.plt
39.995749,116.327759,0,481,39796.0584606482,2008-12-14,01:24:11,2008-12-14 01:24:11,20081214011036.plt
39.995815,116.327722,0,472,39796.0585185185,2008-12-14,01:24:16,2008-12-14 01:24:16,20081214011036.plt
39.995888,116.327692,0,467,39796.0585763889,2008-12-14,01:24:21,2008-12-14 01:24:21,20081214011036.plt
39.995908,116.327674,0,464,39796.0586342593,2008-12-14,01:24:26,2008-12-14 01:24:26,20081214011036.plt
39.995825,116.327565,0,461,39796.0586921296,2008-12-14,01:24:31,2008-12-14 01:24:31,20081214011036.plt
40.000031,116.326378,0,492,39902.0362037037,2009-03-30,00:52:08,2009-03-30 00:52:08,20090330005208.plt
39.999924,116.326475,0,492,39902.0362615741,2009-03-30,00:52:13,2009-03-30 00:52:13,20090330005208.plt
39.99978,116.326453,0,492,39902.0363194444,2009-03-30,00:52:18,2009-03-30 00:52:18,20090330005208.plt
39.999769,116.326334,0,492,39902.0363773148,2009-03-30,00:52:23,2009-03-30 00:52:23,20090330005208.plt
39.999799,116.326178,0,492,39902.0364351852,2009-03-30,00:52:28,2009-03-30 00:52:28,20090330005208.plt
39.999822,116.32598,0,492,39902.0364930556,2009-03-30,00:52:33,2009-03-30 00:52:33,20090330005208.plt
39.999839,116.325762,0,492,39902.0365509259,2009-03-30,00:52:38,2009-03-30 00:52:38,20090330005208.plt
39.999845,116.325563,0,492,39902.0366087963,2009-03-30,00:52:43,2009-03-30 00:52:43,20090330005208.plt
39.999864,116.325359,0,491,39902.0366666667,2009-03-30,00:52:48,2009-03-30 00:52:48,20090330005208.plt
39.999841,116.325034,0,491,39902.036724537,2009-03-30,00:52:53,2009-03-30 00:52:53,20090330005208.plt
39.999947,116.324938,0,491,39902.0367824074,2009-03-30,00:52:58,2009-03-30 00:52:58,20090330005208.plt
40.000036,116.324886,0,490,39902.0368402778,2009-03-30,00:53:03,2009-03-30 00:53:03,20090330005208.plt
40.000115,116.324919,0,491,39902.0368981481,2009-03-30,00:53:08,2009-03-30 00:53:08,20090330005208.plt
40.000104,116.325539,0,492,39902.0369560185,2009-03-30,00:53:13,2009-03-30 00:53:13,20090330005208.plt
40.000098,116.325684,0,494,39902.0370138889,2009-03-30,00:53:18,2009-03-30 00:53:18,20090330005208.plt
40.000284,116.325871,0,495,39902.0370717593,2009-03-30,00:53:23,2009-03-30 00:53:23,20090330005208.plt
40.000413,116.326037,0,494,39902.0371296296,2009-03-30,00:53:28,2009-03-30 00:53:28,20090330005208.plt
40.000514,116.325182,0,491,39902.0371875,2009-03-30,00:53:33,2009-03-30 00:53:33,20090330005208.plt
40.000709,116.325045,0,486,39902.0372453704,2009-03-30,00:53:38,2009-03-30 00:53:38,20090330005208.plt
40.001171,116.324594,0,472,39902.0373032407,2009-03-30,00:53:43,2009-03-30 00:53:43,20090330005208.plt
40.001209,116.324365,0,461,39902.0373611111,2009-03-30,00:53:48,2009-03-30 00:53:48,20090330005208.plt
40.001202,116.324168,0,446,39902.0374189815,2009-03-30,00:53:53,2009-03-30 00:53:53,20090330005208.plt
40.001186,116.32407,0,429,39902.0374768519,2009-03-30,00:53:58,2009-03-30 00:53:58,20090330005208.plt
40.001293,116.3241,0,412,39902.0375347222,2009-03-30,00:54:03,2009-03-30 00:54:03,20090330005208.plt
40.001368,116.324186,0,395,39902.0375925926,2009-03-30,00:54:08,2009-03-30 00:54:08,20090330005208.plt
40.001373,116.324263,0,381,39902.037650463,2009-03-30,00:54:13,2009-03-30 00:54:13,20090330005208.plt
40.001501,116.324227,0,368,39902.0377083333,2009-03-30,00:54:18,2009-03-30 00:54:18,20090330005208.plt
40.001632,116.324209,0,354,39902.0377662037,2009-03-30,00:54:23,2009-03-30 00:54:23,20090330005208.plt
40.001781,116.324274,0,338,39902.0378240741,2009-03-30,00:54:28,2009-03-30 00:54:28,20090330005208.plt
40.002051,116.324416,0,322,39902.0378819444,2009-03-30,00:54:33,2009-03-30 00:54:33,20090330005208.plt
40.0022,116.324541,0,305,39902.0379398148,2009-03-30,00:54:38,2009-03-30 00:54:38,20090330005208.plt
40.002432,116.324727,0,287,39902.0379976852,2009-03-30,00:54:43,2009-03-30 00:54:43,20090330005208.plt
40.002636,116.324402,0,275,39902.0380555556,2009-03-30,00:54:48,2009-03-30 00:54:48,20090330005208.plt
40.003157,116.324218,0,258,39902.0381134259,2009-03-30,00:54:53,2009-03-30 00:54:53,20090330005208.plt
40.003535,116.324206,0,245,39902.0381712963,2009-03-30,00:54:58,2009-03-30 00:54:58,20090330005208.plt
40.003714,116.324279,0,234,39902.0382291667,2009-03-30,00:55:03,2009-03-30 00:55:03,20090330005208.plt
40.003917,116.324252,0,221,39902.038287037,2009-03-30,00:55:08,2009-03-30 00:55:08,20090330005208.plt
40.004134,116.324272,0,207,39902.0383449074,2009-03-30,00:55:13,2009-03-30 00:55:13,20090330005208.plt
40.004401,116.324256,0,195,39902.0384027778,2009-03-30,00:55:18,2009-03-30 00:55:18,20090330005208.plt
40.004627,116.324288,0,172,39902.0384606481,2009-03-30,00:55:23,2009-03-30 00:55:23,20090330005208.plt
40.004827,116.32434,0,143,39902.0385185185,2009-03-30,00:55:28,2009-03-30 00:55:28,20090330005208.plt
40.004979,116.324367,0,135,39902.0385763889,2009-03-30,00:55:33,2009-03-30 00:55:33,20090330005208.plt
40.005181,116.324374,0,127,39902.0386342593,2009-03-30,00:55:38,2009-03-30 00:55:38,20090330005208.plt
40.005352,116.324393,0,117,39902.0386921296,2009-03-30,00:55:43,2009-03-30 00:55:43,20090330005208.plt
40.005534,116.324431,0,103,39902.03875,2009-03-30,00:55:48,2009-03-30 00:55:48,20090330005208.plt
40.005692,116.324568,0,86,39902.0388078704,2009-03-30,00:55:53,2009-03-30 00:55:53,20090330005208.plt
40.005818,116.324702,0,69,39902.0388657407,2009-03-30,00:55:58,2009-03-30 00:55:58,20090330005208.plt
40.006108,116.324432,0,62,39902.0389236111,2009-03-30,00:56:03,2009-03-30 00:56:03,20090330005208.plt
40.00633,116.32449,0,50,39902.0389814815,2009-03-30,00:56:08,2009-03-30 00:56:08,20090330005208.plt
40.006522,116.324562,0,34,39902.0390393519,2009-03-30,00:56:13,2009-03-30 00:56:13,20090330005208.plt
40.006714,116.324528,0,15,39902.0390972222,2009-03-30,00:56:18,2009-03-30 00:56:18,20090330005208.plt
40.006826,116.324396,0,-5,39902.0391550926,2009-03-30,00:56:23,2009-03-30 00:56:23,20090330005208.plt
40.006867,116.324212,0,-15,39902.039212963,2009-03-30,00:56:28,2009-03-30 00:56:28,20090330005208.plt
40.00687,116.324029,0,-30,39902.0392708333,2009-03-30,00:56:33,2009-03-30 00:56:33,20090330005208.plt
40.006874,116.323839,0,-47,39902.0393287037,2009-03-30,00:56:38,2009-03-30 00:56:38,20090330005208.plt
40.006878,116.323568,0,-64,39902.0393865741,2009-03-30,00:56:43,2009-03-30 00:56:43,20090330005208.plt
40.006851,116.323349,0,-79,39902.0394444444,2009-03-30,00:56:48,2009-03-30 00:56:48,20090330005208.plt
40.006667,116.322441,0,33,39902.0395023148,2009-03-30,00:56:53,2009-03-30 00:56:53,20090330005208.plt
40.006701,116.322255,0,11,39902.0395601852,2009-03-30,00:56:58,2009-03-30 00:56:58,20090330005208.plt
40.006711,116.322019,0,-8,39902.0396180556,2009-03-30,00:57:03,2009-03-30 00:57:03,20090330005208.plt
40.006688,116.321805,0,-15,39902.0396759259,2009-03-30,00:57:08,2009-03-30 00:57:08,20090330005208.plt
40.006687,116.32154,0,-18,39902.0397337963,2009-03-30,00:57:13,2009-03-30 00:57:13,20090330005208.plt
40.006684,116.32132,0,-1,39902.0397916667,2009-03-30,00:57:18,2009-03-30 00:57:18,20090330005208.plt
40.006882,116.321259,0,62,39902.039849537,2009-03-30,00:57:23,2009-03-30 00:57:23,20090330005208.plt
40.007064,116.321248,0,72,39902.0399074074,2009-03-30,00:57:28,2009-03-30 00:57:28,20090330005208.plt
40.007239,116.321211,0,81,39902.0399652778,2009-03-30,00:57:33,2009-03-30 00:57:33,20090330005208.plt
40.007371,116.321198,0,88,39902.0400231481,2009-03-30,00:57:38,2009-03-30 00:57:38,20090330005208.plt
40.00745,116.321088,0,88,39902.0400810185,2009-03-30,00:57:43,2009-03-30 00:57:43,20090330005208.plt
40.007449,116.320867,0,88,39902.0401388889,2009-03-30,00:57:48,2009-03-30 00:57:48,20090330005208.plt
40.007417,116.320654,0,87,39902.0401967593,2009-03-30,00:57:53,2009-03-30 00:57:53,20090330005208.plt
40.007385,116.320546,0,81,39902.0402546296,2009-03-30,00:57:58,2009-03-30 00:57:58,20090330005208.plt
40.007379,116.32054,0,81,39902.0403125,2009-03-30,00:58:03,2009-03-30 00:58:03,20090330005208.plt
40.00738,116.320543,0,81,39902.0403703704,2009-03-30,00:58:08,2009-03-30 00:58:08,20090330005208.plt
40.00738,116.320543,0,81,39902.0404050926,2009-03-30,00:58:11,2009-03-30 00:58:11,20090330005208.plt
40.007379,116.320538,0,81,39902.0404282407,2009-03-30,00:58:13,2009-03-30 00:58:13,20090330005208.plt
40.007358,116.320561,0,80,39902.0404861111,2009-03-30,00:58:18,2009-03-30 00:58:18,20090330005208.plt
40.007357,116.320583,0,80,39902.0405439815,2009-03-30,00:58:23,2009-03-30 00:58:23,20090330005208.plt
40.007352,116.320612,0,79,39902.0406018518,2009-03-30,00:58:28,2009-03-30 00:58:28,20090330005208.plt
40.007333,116.320644,0,79,39902.0406597222,2009-03-30,00:58:33,2009-03-30 00:58:33,20090330005208.plt
40.007305,116.320658,0,79,39902.0407175926,2009-03-30,00:58:38,2009-03-30 00:58:38,20090330005208.plt
40.007275,116.320675,0,79,39902.040775463,2009-03-30,00:58:43,2009-03-30 00:58:43,20090330005208.plt
40.007266,116.320681,0,80,39902.0408333333,2009-03-30,00:58:48,2009-03-30 00:58:48,20090330005208.plt
40.007266,116.320684,0,80,39902.0408912037,2009-03-30,00:58:53,2009-03-30 00:58:53,20090330005208.plt
40.007267,116.32069,0,80,39902.0409490741,2009-03-30,00:58:58,2009-03-30 00:58:58,20090330005208.plt
40.007268,116.320697,0,80,39902.0410069444,2009-03-30,00:59:03,2009-03-30 00:59:03,20090330005208.plt
40.007268,116.320697,0,80,39902.0410416667,2009-03-30,00:59:06,2009-03-30 00:59:06,20090330005208.plt
40.007269,116.320704,0,80,39902.0410648148,2009-03-30,00:59:08,2009-03-30 00:59:08,20090330005208.plt
40.00727,116.320715,0,80,39902.0411226852,2009-03-30,00:59:13,2009-03-30 00:59:13,20090330005208.plt
40.007271,116.320724,0,80,39902.0411805556,2009-03-30,00:59:18,2009-03-30 00:59:18,20090330005208.plt
40.007272,116.320728,0,80,39902.0412384259,2009-03-30,00:59:23,2009-03-30 00:59:23,20090330005208.plt
40.007273,116.320735,0,80,39902.0412962963,2009-03-30,00:59:28,2009-03-30 00:59:28,20090330005208.plt
40.007273,116.320735,0,80,39902.0413310185,2009-03-30,00:59:31,2009-03-30 00:59:31,20090330005208.plt
40.007274,116.320743,0,80,39902.0413541667,2009-03-30,00:59:33,2009-03-30 00:59:33,20090330005208.plt
40.007274,116.320756,0,81,39902.041412037,2009-03-30,00:59:38,2009-03-30 00:59:38,20090330005208.plt
40.007272,116.320734,0,81,39902.0414699074,2009-03-30,00:59:43,2009-03-30 00:59:43,20090330005208.plt
40.00727,116.32071,0,81,39902.0415277778,2009-03-30,00:59:48,2009-03-30 00:59:48,20090330005208.plt
40.007269,116.320695,0,80,39902.0415856481,2009-03-30,00:59:53,2009-03-30 00:59:53,20090330005208.plt
40.007267,116.320678,0,80,39902.0416435185,2009-03-30,00:59:58,2009-03-30 00:59:58,20090330005208.plt
40.007266,116.320658,0,80,39902.0417013889,2009-03-30,01:00:03,2009-03-30 01:00:03,20090330005208.plt
40.007254,116.320647,0,81,39902.0417592593,2009-03-30,01:00:08,2009-03-30 01:00:08,20090330005208.plt
40.007251,116.320624,0,81,39902.0418171296,2009-03-30,01:00:13,2009-03-30 01:00:13,20090330005208.plt
40.007437,116.320534,0,115,39902.0447685185,2009-03-30,01:04:28,2009-03-30 01:04:28,20090330005208.plt
40.007542,116.320377,0,117,39902.0448263889,2009-03-30,01:04:33,2009-03-30 01:04:33,20090330005208.plt
40.007662,116.320159,0,118,39902.0448842593,2009-03-30,01:04:38,2009-03-30 01:04:38,20090330005208.plt
40.007682,116.319976,0,112,39902.0449421296,2009-03-30,01:04:43,2009-03-30 01:04:43,20090330005208.plt
40.007738,116.319825,0,103,39902.045,2009-03-30,01:04:48,2009-03-30 01:04:48,20090330005208.plt
40.007783,116.319772,0,98,39902.0450578704,2009-03-30,01:04:53,2009-03-30 01:04:53,20090330005208.plt
40.007812,116.319777,0,94,39902.0451157407,2009-03-30,01:04:58,2009-03-30 01:04:58,20090330005208.plt
40.007804,116.319752,0,93,39902.0451736111,2009-03-30,01:05:03,2009-03-30 01:05:03,20090330005208.plt
40.007809,116.319745,0,91,39902.0452314815,2009-03-30,01:05:08,2009-03-30 01:05:08,20090330005208.plt
40.007812,116.319739,0,90,39902.0452893519,2009-03-30,01:05:13,2009-03-30 01:05:13,20090330005208.plt
40.007813,116.319736,0,90,39902.0453472222,2009-03-30,01:05:18,2009-03-30 01:05:18,20090330005208.plt
40.007814,116.319734,0,90,39902.0454050926,2009-03-30,01:05:23,2009-03-30 01:05:23,20090330005208.plt
40.007814,116.319734,0,90,39902.0454398148,2009-03-30,01:05:26,2009-03-30 01:05:26,20090330005208.plt
40.007818,116.319729,0,90,39902.045462963,2009-03-30,01:05:28,2009-03-30 01:05:28,20090330005208.plt
40.007808,116.319698,0,91,39902.0455208333,2009-03-30,01:05:33,2009-03-30 01:05:33,20090330005208.plt
40.007796,116.319668,0,91,39902.0455787037,2009-03-30,01:05:38,2009-03-30 01:05:38,20090330005208.plt
40.007815,116.319633,0,92,39902.0456365741,2009-03-30,01:05:43,2009-03-30 01:05:43,20090330005208.plt
40.007846,116.319584,0,92,39902.0456944444,2009-03-30,01:05:48,2009-03-30 01:05:48,20090330005208.plt
40.007888,116.319531,0,92,39902.0457523148,2009-03-30,01:05:53,2009-03-30 01:05:53,20090330005208.plt
40.007921,116.319492,0,93,39902.0458101852,2009-03-30,01:05:58,2009-03-30 01:05:58,20090330005208.plt
40.007924,116.319487,0,93,39902.0458680556,2009-03-30,01:06:03,2009-03-30 01:06:03,20090330005208.plt
40.007922,116.319485,0,93,39902.0459259259,2009-03-30,01:06:08,2009-03-30 01:06:08,20090330005208.plt
40.007922,116.319483,0,93,39902.0459837963,2009-03-30,01:06:13,2009-03-30 01:06:13,20090330005208.plt
40.007922,116.319483,0,93,39902.0460185185,2009-03-30,01:06:16,2009-03-30 01:06:16,20090330005208.plt
40.007921,116.319483,0,93,39902.0460416667,2009-03-30,01:06:18,2009-03-30 01:06:18,20090330005208.plt
40.007128,116.321381,0,-75,39902.1578935185,2009-03-30,03:47:22,2009-03-30 03:47:22,20090330005208.plt
40.005798,116.323314,0,1861,39902.1580092593,2009-03-30,03:47:32,2009-03-30 03:47:32,20090330005208.plt
40.005679,116.323496,0,1919,39902.1580671296,2009-03-30,03:47:37,2009-03-30 03:47:37,20090330005208.plt
40.005766,116.323431,0,1767,39902.158125,2009-03-30,03:47:42,2009-03-30 03:47:42,20090330005208.plt
40.006271,116.322603,0,1182,39902.1581828704,2009-03-30,03:47:47,2009-03-30 03:47:47,20090330005208.plt
40.006397,116.322334,0,738,39902.1582986111,2009-03-30,03:47:57,2009-03-30 03:47:57,20090330005208.plt
40.005897,116.32266,0,983,39902.1583564815,2009-03-30,03:48:02,2009-03-30 03:48:02,20090330005208.plt
40.005507,116.323181,0,1674,39902.1584722222,2009-03-30,03:48:12,2009-03-30 03:48:12,20090330005208.plt
40.006138,116.322565,0,1002,39902.1585300926,2009-03-30,03:48:17,2009-03-30 03:48:17,20090330005208.plt
40.005846,116.323084,0,1552,39902.158587963,2009-03-30,03:48:22,2009-03-30 03:48:22,20090330005208.plt
40.006114,116.322874,0,1255,39902.1586458333,2009-03-30,03:48:27,2009-03-30 03:48:27,20090330005208.plt
40.00669,116.322056,0,469,39902.1587037037,2009-03-30,03:48:32,2009-03-30 03:48:32,20090330005208.plt
40.006711,116.321999,0,444,39902.1587615741,2009-03-30,03:48:37,2009-03-30 03:48:37,20090330005208.plt
40.006856,116.321878,0,344,39902.1588194444,2009-03-30,03:48:42,2009-03-30 03:48:42,20090330005208.plt
40.006745,116.321806,0,372,39902.1588773148,2009-03-30,03:48:47,2009-03-30 03:48:47,20090330005208.plt
40.00695,116.321628,0,318,39902.1589351852,2009-03-30,03:48:52,2009-03-30 03:48:52,20090330005208.plt
40.007153,116.321523,0,257,39902.1589930556,2009-03-30,03:48:57,2009-03-30 03:48:57,20090330005208.plt
40.007193,116.321474,0,249,39902.1590509259,2009-03-30,03:49:02,2009-03-30 03:49:02,20090330005208.plt
40.007242,116.32133,0,236,39902.1591087963,2009-03-30,03:49:07,2009-03-30 03:49:07,20090330005208.plt
40.007256,116.321187,0,237,39902.1591666667,2009-03-30,03:49:12,2009-03-30 03:49:12,20090330005208.plt
40.007281,116.321047,0,234,39902.159224537,2009-03-30,03:49:17,2009-03-30 03:49:17,20090330005208.plt
40.007309,116.320929,0,233,39902.1592824074,2009-03-30,03:49:22,2009-03-30 03:49:22,20090330005208.plt
40.007336,116.32071,0,229,39902.1593402778,2009-03-30,03:49:27,2009-03-30 03:49:27,20090330005208.plt
40.007367,116.320516,0,218,39902.1593981481,2009-03-30,03:49:32,2009-03-30 03:49:32,20090330005208.plt
40.007461,116.320246,0,159,39902.1594560185,2009-03-30,03:49:37,2009-03-30 03:49:37,20090330005208.plt
40.007439,116.320001,0,131,39902.1595138889,2009-03-30,03:49:42,2009-03-30 03:49:42,20090330005208.plt
40.007509,116.319927,0,127,39902.1595717593,2009-03-30,03:49:47,2009-03-30 03:49:47,20090330005208.plt
40.0075,116.31993,0,128,39902.1596296296,2009-03-30,03:49:52,2009-03-30 03:49:52,20090330005208.plt
40.007548,116.319897,0,135,39902.1596875,2009-03-30,03:49:57,2009-03-30 03:49:57,20090330005208.plt
40.007654,116.319879,0,136,39902.1597453704,2009-03-30,03:50:02,2009-03-30 03:50:02,20090330005208.plt
40.007666,116.319795,0,142,39902.1598032407,2009-03-30,03:50:07,2009-03-30 03:50:07,20090330005208.plt
40.00766,116.319785,0,143,39902.1598611111,2009-03-30,03:50:12,2009-03-30 03:50:12,20090330005208.plt
40.007661,116.319783,0,143,39902.1599189815,2009-03-30,03:50:17,2009-03-30 03:50:17,20090330005208.plt
40.007663,116.319781,0,143,39902.1599768519,2009-03-30,03:50:22,2009-03-30 03:50:22,20090330005208.plt
40.007663,116.319781,0,143,39902.1600115741,2009-03-30,03:50:25,2009-03-30 03:50:25,20090330005208.plt
40.007658,116.319787,0,143,39902.1600347222,2009-03-30,03:50:27,2009-03-30 03:50:27,20090330005208.plt
40.007648,116.31979,0,143,39902.1600925926,2009-03-30,03:50:32,2009-03-30 03:50:32,20090330005208.plt
40.007632,116.319777,0,143,39902.160150463,2009-03-30,03:50:37,2009-03-30 03:50:37,20090330005208.plt
40.007627,116.319737,0,142,39902.1602083333,2009-03-30,03:50:42,2009-03-30 03:50:42,20090330005208.plt
40.007659,116.319685,0,142,39902.1602662037,2009-03-30,03:50:47,2009-03-30 03:50:47,20090330005208.plt
40.007682,116.319628,0,141,39902.1603240741,2009-03-30,03:50:52,2009-03-30 03:50:52,20090330005208.plt
40.007676,116.319577,0,141,39902.1603819444,2009-03-30,03:50:57,2009-03-30 03:50:57,20090330005208.plt
40.007608,116.319495,0,141,39902.1604398148,2009-03-30,03:51:02,2009-03-30 03:51:02,20090330005208.plt
40.007536,116.319377,0,140,39902.1604976852,2009-03-30,03:51:07,2009-03-30 03:51:07,20090330005208.plt
40.007488,116.319283,0,140,39902.1605555556,2009-03-30,03:51:12,2009-03-30 03:51:12,20090330005208.plt
40.007441,116.319241,0,140,39902.1606134259,2009-03-30,03:51:17,2009-03-30 03:51:17,20090330005208.plt
40.007387,116.319215,0,141,39902.1606712963,2009-03-30,03:51:22,2009-03-30 03:51:22,20090330005208.plt
40.007315,116.31917,0,141,39902.1607291667,2009-03-30,03:51:27,2009-03-30 03:51:27,20090330005208.plt
40.007241,116.319117,0,141,39902.160787037,2009-03-30,03:51:32,2009-03-30 03:51:32,20090330005208.plt
40.00722,116.318958,0,142,39902.1608449074,2009-03-30,03:51:37,2009-03-30 03:51:37,20090330005208.plt
40.007198,116.318797,0,143,39902.1609027778,2009-03-30,03:51:42,2009-03-30 03:51:42,20090330005208.plt
40.007213,116.318729,0,144,39902.1609606481,2009-03-30,03:51:47,2009-03-30 03:51:47,20090330005208.plt
40.007208,116.318742,0,145,39902.1610185185,2009-03-30,03:51:52,2009-03-30 03:51:52,20090330005208.plt
40.007215,116.318871,0,146,39902.16125,2009-03-30,03:52:12,2009-03-30 03:52:12,20090330005208.plt
40.007374,116.318919,0,145,39902.1613078704,2009-03-30,03:52:17,2009-03-30 03:52:17,20090330005208.plt
40.007452,116.318974,0,144,39902.1613657407,2009-03-30,03:52:22,2009-03-30 03:52:22,20090330005208.plt
40.007581,116.31901,0,145,39902.1614236111,2009-03-30,03:52:27,2009-03-30 03:52:27,20090330005208.plt
40.007621,116.319024,0,145,39902.1614814815,2009-03-30,03:52:32,2009-03-30 03:52:32,20090330005208.plt
40.007625,116.319017,0,145,39902.1615393519,2009-03-30,03:52:37,2009-03-30 03:52:37,20090330005208.plt
40.007626,116.319012,0,145,39902.1615972222,2009-03-30,03:52:42,2009-03-30 03:52:42,20090330005208.plt
40.007626,116.319012,0,145,39902.1616319444,2009-03-30,03:52:45,2009-03-30 03:52:45,20090330005208.plt
40.007625,116.319009,0,145,39902.1616550926,2009-03-30,03:52:47,2009-03-30 03:52:47,20090330005208.plt
40.007626,116.31902,0,145,39902.161712963,2009-03-30,03:52:52,2009-03-30 03:52:52,20090330005208.plt
40.007666,116.319095,0,144,39902.1617708333,2009-03-30,03:52:57,2009-03-30 03:52:57,20090330005208.plt
40.007664,116.319109,0,144,39902.1618287037,2009-03-30,03:53:02,2009-03-30 03:53:02,20090330005208.plt
40.00763,116.319124,0,143,39902.1618865741,2009-03-30,03:53:07,2009-03-30 03:53:07,20090330005208.plt
40.007618,116.319148,0,143,39902.1619444444,2009-03-30,03:53:12,2009-03-30 03:53:12,20090330005208.plt
40.007606,116.319152,0,142,39902.1620023148,2009-03-30,03:53:17,2009-03-30 03:53:17,20090330005208.plt
40.007567,116.319168,0,142,39902.1620601852,2009-03-30,03:53:22,2009-03-30 03:53:22,20090330005208.plt
40.00759,116.319225,0,142,39902.1621180556,2009-03-30,03:53:27,2009-03-30 03:53:27,20090330005208.plt
40.007705,116.319298,0,142,39902.1621759259,2009-03-30,03:53:32,2009-03-30 03:53:32,20090330005208.plt
40.00786,116.319356,0,142,39902.1622337963,2009-03-30,03:53:37,2009-03-30 03:53:37,20090330005208.plt
40.007922,116.3194,0,142,39902.1622916667,2009-03-30,03:53:42,2009-03-30 03:53:42,20090330005208.plt
40.007958,116.31944,0,142,39902.162349537,2009-03-30,03:53:47,2009-03-30 03:53:47,20090330005208.plt
40.007938,116.319458,0,143,39902.1624074074,2009-03-30,03:53:52,2009-03-30 03:53:52,20090330005208.plt
40.007903,116.319469,0,143,39902.1624652778,2009-03-30,03:53:57,2009-03-30 03:53:57,20090330005208.plt
